"RecipientEmail","Wave","Finished_T1","gender","birthyear","education","children","work_hours","work_days","T1_panas_jov_1","T1_panas_sad_1","T1_panas_gen_pos_2","T1_panas_guilt_4","T1_panas_hos_1","T1_panas_ser_2","T1_panas_guilt_2","T1_panas_jov_7","T1_panas_att_1","T1_panas_fear_1","T1_panas_jov_4","T1_panas_sad_5","T1_panas_shy_1","T1_panas_fat_2","T1_panas_fear_3","T1_panas_shy_4","T1_panas_fat_1","T1_panas_sur_2","T1_panas_sad_4","T1_panas_gen_neg_2","T1_panas_self_ass_1","T1_panas_fear_2","T1_panas_fat_3","T1_panas_guilt_5","T1_panas_sur_1","T1_panas_jov_3","T1_panas_jov_5","T1_panas_att_3","T1_panas_self_ass_2","T1_panas_shy_2","T1_panas_hos_5","T1_panas_fear_6","T1_panas_hos_2","T1_panas_sad_2","T1_panas_self_ass_5","T1_panas_sur_3","T1_panas_ser_1","T1_panas_att_2","T1_panas_fear_4","T1_panas_gen_pos_3","T1_panas_hos_3","T1_panas_gen_neg_1","T1_panas_jov_6","T1_panas_hos_6","T1_panas_jov_2","T1_panas_hos_4","T1_panas_guilt_3","T1_panas_self_ass_6","T1_panas_gen_pos_1","T1_panas_self_ass_4","T1_panas_ser_3","T1_panas_jov_8","T1_panas_self_ass_3","T1_panas_sad_3","T1_panas_fear_5","T1_panas_att_4","T1_panas_guilt_1","T1_panas_shy_3","T1_panas_fat_4","T1_panas_guilt_6","Finished_T2","req_detach_1","req_detach_2","req_detach_3","req_detach_4","req_relax_1","req_relax_2","req_relax_3","req_relax_4","req_mastery_1","req_mastery_2","req_mastery_3","req_mastery_4","req_control_1","req_control_2","req_control_3","req_control_4","has_1","has_2","has_3","has_4","has_5","has_6","has_7","has_8","has_9","has_10","has_11","has_12","has_13","has_14","has_15","has_16","has_17","has_18","has_19","has_20","has_21","has_22","has_23","has_24","has_25","has_26","has_27","has_28","has_29","has_30","has_31","has_32","has_33","has_34","has_35","has_36","has_37","has_38","has_39","has_40","has_41","has_42","has_43","has_44","has_45","has_46","has_47","has_48","has_49","has_50","has_51","has_52","has_53","upl_1","upl_2","upl_3","upl_4","upl_5","upl_6","upl_7","upl_8","upl_9","upl_10","upl_11","upl_12","upl_13","upl_14","upl_15","upl_16","upl_17","upl_18","upl_19","upl_20","upl_21","upl_22","upl_23","upl_24","upl_25","upl_26","upl_27","upl_28","upl_29","upl_30","upl_31","upl_32","upl_33","upl_34","upl_35","upl_36","upl_37","upl_38","upl_39","upl_40","upl_41","upl_42","upl_43","upl_44","upl_45","upl_46","upl_47","upl_48","upl_49","upl_50","upl_51","upl_52","upl_53","Finished_T3","T3_panas_jov_1","T3_panas_sad_1","T3_panas_gen_pos_2","T3_panas_guilt_4","T3_panas_hos_1","T3_panas_ser_2","T3_panas_guilt_2","T3_panas_jov_7","T3_panas_att_1","T3_panas_fear_1","T3_panas_jov_4","T3_panas_sad_5","T3_panas_shy_1","T3_panas_fat_2","T3_panas_fear_3","T3_panas_shy_4","T3_panas_fat_1","T3_panas_sur_2","T3_panas_sad_4","T3_panas_gen_neg_2","T3_panas_self_ass_1","T3_panas_fear_2","T3_panas_fat_3","T3_panas_guilt_5","T3_panas_sur_1","T3_panas_jov_3","T3_panas_jov_5","T3_panas_att_3","T3_panas_self_ass_2","T3_panas_shy_2","T3_panas_hos_5","T3_panas_fear_6","T3_panas_hos_2","T3_panas_sad_2","T3_panas_self_ass_5","T3_panas_sur_3","T3_panas_ser_1","T3_panas_att_2","T3_panas_fear_4","T3_panas_gen_pos_3","T3_panas_hos_3","T3_panas_gen_neg_1","T3_panas_jov_6","T3_panas_hos_6","T3_panas_jov_2","T3_panas_hos_4","T3_panas_guilt_3","T3_panas_self_ass_6","T3_panas_gen_pos_1","T3_panas_self_ass_4","T3_panas_ser_3","T3_panas_jov_8","T3_panas_self_ass_3","T3_panas_sad_3","T3_panas_fear_5","T3_panas_att_4","T3_panas_guilt_1","T3_panas_shy_3","T3_panas_fat_4","T3_panas_guilt_6","age","req_control","req_detach","req_relax","req_mastery","hassles","T1_panas_negative","T1_panas_fear","T1_panas_sadness","T1_panas_guilt","T1_panas_hostility","T1_panas_shyness","T1_panas_fatigue","T1_panas_positive","T1_panas_joviality","T1_panas_self_assurance","T1_panas_attentiveness","T1_panas_serenity","T1_panas_surprise","T3_panas_negative","T3_panas_fear","T3_panas_sadness","T3_panas_guilt","T3_panas_hostility","T3_panas_shyness","T3_panas_fatigue","T3_panas_positive","T3_panas_joviality","T3_panas_self_assurance","T3_panas_attentiveness","T3_panas_serenity","T3_panas_surprise"
"cb84cca155363d45825b73e7e1493540166400c0ea2ae451b11b531b3fffb61e",26,1,2,1994,2,0,37,5,3,1,3,1,2,2,2,4,4,2,3,4,3,4,3,2,2,2,2,4,3,2,4,4,3,3,3,4,3,2,1,1,3,2,3,2,2,1,1,4,3,4,2,3,3,4,1,3,3,1,2,4,1,1,1,3,1,3,3,2,1,3,3,2,5,1,1,2,1,1,2,2,1,2,2,2,3,1,1,1,3,2,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,2,3,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,4,2,2,1,1,1,1,3,2,1,2,1,1,1,1,1,3,1,4,1,1,1,1,3,4,1,3,4,1,4,3,1,3,2,2,3,1,2,2,3,2,3,1,1,1,1,1,1,2,1,2,1,2,1,1,3,3,3,1,2,2,3,1,2,1,1,2,3,1,1,1,3,1,1,2,2,27,2.25,3.25,1.25,1.5,71,2.2,1.66666666666667,2,1.83333333333333,2.66666666666667,2.5,3.25,3.2,3.125,2.33333333333333,3,2,2.33333333333333,1.8,1.5,1.8,1.5,2,1,2.75,2.1,2.375,1.33333333333333,2.25,1.66666666666667,1.66666666666667
"cc254494715c85b2aaf84c88e05631cfa4debafa6467b217f18e8e3a6141c016",31,1,1,1970,5,1,40,5,4,2,4,2,1,3,2,4,4,1,4,1,2,2,1,1,3,1,1,1,3,2,2,1,1,4,3,4,3,1,1,1,1,1,4,1,2,4,3,4,4,2,4,1,4,1,1,3,3,2,2,4,1,1,1,3,1,1,1,4,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,4,2,2,2,2,2,2,1,1,2,3,3,1,1,2,2,2,1,2,1,1,2,2,3,3,2,4,4,3,2,4,2,1,4,3,3,3,3,4,2,2,2,2,2,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,1,3,2,2,1,1,2,3,2,1,3,1,1,3,3,1,3,3,3,2,1,3,4,3,4,4,2,4,3,4,4,2,2,2,3,4,1,4,4,2,3,2,2,3,2,3,4,3,1,2,3,3,1,2,4,3,4,3,2,1,1,2,3,3,2,2,3,2,3,3,3,2,1,2,3,4,51,2,1.5,2,2,90,1.7,1.5,1.2,1.83333333333333,1.5,1.25,2,3.7,3.875,2.66666666666667,3.75,2.33333333333333,1,3.7,3.66666666666667,3,2.66666666666667,2.16666666666667,2.5,3.25,2.7,2.125,2.33333333333333,2.75,2.33333333333333,2.66666666666667
"cce57b392de39d96052ca3f41dd3495d84fa8e454edfad4cacdefd1a35fc5a7c",22,1,2,1986,2,1,32,4,3,2,3,2,1,2,1,3,4,1,3,1,1,4,1,1,3,1,1,3,1,3,4,1,1,3,2,4,4,1,2,1,1,1,2,1,1,2,1,3,4,3,2,1,3,2,1,4,1,1,2,3,3,1,1,3,1,1,3,2,1,3,3,3,4,3,2,2,1,1,1,1,1,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,1,2,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,3,4,1,1,2,3,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,3,2,2,1,NA,1,1,1,4,2,3,2,1,2,2,2,4,1,3,1,1,3,1,1,3,1,1,1,2,2,3,1,1,3,3,4,4,1,1,1,1,1,2,4,3,3,1,3,3,3,3,1,3,1,1,4,2,3,3,3,4,1,2,3,1,1,1,2,35,2,3.25,2,1,70,1.8,1.33333333333333,1.2,1.33333333333333,1.83333333333333,1,3.5,2.8,2.75,2.5,3.25,1.66666666666667,1,1.6,1.33333333333333,1.2,1.5,1.33333333333333,1,2.5,3,3,3.16666666666667,3.5,2.66666666666667,2
"cf1b4cb7c3a9f56641287359f9507b2e2b376522652496c15b29d52e24185dcb",23,1,2,1993,4,0,39,5,4,2,3,4,4,4,4,4,3,2,4,2,1,4,3,3,3,3,1,3,1,3,3,3,3,3,3,4,2,1,2,1,3,1,3,3,2,3,3,3,2,2,3,1,3,1,2,3,3,3,4,3,3,2,2,3,5,1,1,4,1,4,4,4,4,5,1,4,3,1,1,1,1,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,4,4,1,3,1,1,2,1,1,3,2,2,4,2,3,3,3,3,1,3,2,1,4,2,2,3,2,1,2,1,2,4,3,2,3,3,3,1,2,2,2,1,1,1,3,2,3,2,3,4,4,3,1,3,4,2,2,1,1,3,3,3,2,1,3,4,1,3,4,28,4.75,4,3.25,1,65,2.5,2.33333333333333,1.6,3.66666666666667,2.16666666666667,1.5,2.75,3.1,3.375,2.5,3.25,3.33333333333333,3,2.3,1.66666666666667,1.6,3.33333333333333,2.33333333333333,1.5,3.5,2.3,3,1.5,3,2.66666666666667,2.33333333333333
"d1b62909c6b86b37d620549a1da87646c936ccc9eec7697aadc7ed8d2aedbffa",27,1,2,1967,7,1,40,5,2,4,4,2,1,2,1,1,3,2,2,3,2,4,2,1,1,1,4,4,1,2,3,1,2,1,1,3,2,1,2,2,3,3,2,2,2,3,1,3,2,3,3,2,2,2,1,3,2,1,3,2,2,2,2,3,1,1,1,2,1,3,3,4,4,4,4,3,3,2,4,2,4,5,5,5,5,2,2,3,NA,NA,2,1,1,1,1,2,1,2,2,2,1,3,3,3,1,2,2,4,1,1,1,1,1,1,1,3,2,1,3,1,4,1,2,1,1,1,2,2,1,2,1,1,1,1,1,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,4,1,1,1,2,1,4,1,2,1,2,2,1,NA,1,1,1,2,1,1,1,2,2,3,1,4,1,3,3,1,1,1,1,1,1,1,3,4,4,1,1,1,NA,1,1,2,3,3,1,1,3,1,1,3,2,2,3,1,4,1,1,1,1,3,2,1,1,2,1,1,2,1,2,2,2,2,1,3,3,2,1,2,2,1,2,2,2,2,1,2,2,1,3,2,2,3,2,2,2,1,3,1,1,1,2,54,5,3.5,3.5,3,86,2,1.83333333333333,3.2,1.33333333333333,2,1.25,2.25,2.4,1.75,1.83333333333333,3,2.33333333333333,1.66666666666667,1.5,1.16666666666667,2.8,1.16666666666667,1.83333333333333,1.25,2,2,1.75,2,2.5,2.66666666666667,1
"d2a78902b515ce07df6a42e0e1e269630c8fba8775ddd432a6f955ae4d0fb7a2",21,1,2,1985,3,1,35,5,2,4,5,4,1,3,1,3,4,1,2,5,1,5,1,1,4,1,1,4,2,2,5,3,1,3,1,4,3,1,4,1,4,1,2,1,1,1,1,4,4,5,4,4,2,4,1,4,4,3,4,3,4,4,1,4,1,1,4,2,1,5,5,4,4,4,4,4,4,1,1,1,1,2,4,5,5,2,1,1,2,2,3,1,1,4,1,1,1,1,1,1,1,1,1,4,4,4,1,4,1,1,1,2,1,1,1,2,4,1,4,1,1,2,2,1,2,3,3,3,3,3,1,1,1,2,1,1,1,1,4,1,1,2,3,4,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,4,1,4,3,3,3,1,2,2,1,1,1,1,3,4,4,4,1,1,1,1,1,2,3,3,2,1,4,1,3,4,1,3,3,1,5,1,1,5,2,1,3,2,2,4,3,2,3,3,3,3,3,4,3,4,1,2,2,1,1,1,4,4,4,4,4,3,2,2,4,3,3,5,3,3,3,3,4,1,1,4,2,36,4,4.5,4,1,95,2.3,1.16666666666667,3,2,3.5,1,4.5,3.1,2.5,3,3.25,2.66666666666667,1,2.4,1.83333333333333,2.2,1.83333333333333,3.16666666666667,1.5,4.5,2.9,3,2.83333333333333,3,3.33333333333333,2
"d2c7e579356621a84a0cfac0499842978ac49a00ded017e0aa882bc1532bb7ea",26,1,2,1964,5,1,45,5,3,2,4,1,1,4,1,4,4,1,3,3,1,3,2,1,1,1,2,2,4,1,2,1,1,3,3,3,4,1,1,1,1,2,4,3,3,3,2,4,2,2,4,1,3,3,1,4,3,3,3,3,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,3,1,1,1,1,1,4,4,1,1,4,4,4,4,1,4,1,1,1,4,1,1,4,4,4,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,2,1,1,3,1,3,1,1,3,2,1,4,2,1,1,3,3,4,2,1,3,1,1,2,NA,2,3,1,1,1,1,2,3,4,2,3,1,4,2,3,3,1,3,2,1,4,3,3,3,3,3,2,1,4,1,1,1,3,57,2,1,2,3.25,65,1.5,1.33333333333333,2.2,1,1.5,1,1.75,3.6,3.25,3.66666666666667,3.5,3.33333333333333,1.66666666666667,1.7,1.16666666666667,2.6,1.33333333333333,1.33333333333333,1,2.25,2.66666666666667,2.85714285714286,3,2.5,2.66666666666667,2.66666666666667
"d344c94d8546592396b9faf5adbc82329f47cb069405a0b106a1c61c298a0c2f",23,1,2,1990,6,0,40,5,3,1,3,2,1,2,1,4,4,2,3,3,2,3,3,2,3,3,3,3,3,3,4,1,2,3,3,4,4,2,2,2,3,3,3,4,4,3,4,4,3,4,4,1,3,3,1,3,4,2,4,3,3,2,1,4,1,2,3,3,1,3,2,3,3,3,3,3,4,2,2,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,2,1,3,3,1,1,1,1,1,1,4,3,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,1,3,1,3,2,4,2,1,4,3,3,4,2,3,3,1,3,2,2,3,3,2,3,2,3,2,1,3,4,4,4,4,3,3,2,1,3,3,3,3,3,4,4,2,3,4,2,4,2,1,3,3,2,3,4,3,2,2,4,1,2,2,2,31,4,2.75,3.25,2.75,72,2.4,2.5,2.4,1.5,2.16666666666667,2,3.25,3.6,3.25,3,3.75,3.33333333333333,3,2.5,2.5,2.4,1.66666666666667,1.83333333333333,2,2.5,3.6,3.625,2.83333333333333,3.75,3.33333333333333,3
"d3b833997b5a039e7c2ee7545aad7679e8e58313cc8d1b12ce92813e053beb9a",21,1,1,1994,6,0,39,5,3,1,3,4,1,3,2,3,3,4,3,4,1,3,4,1,3,1,1,4,1,4,1,2,1,3,3,2,2,1,3,2,1,1,2,2,1,3,1,3,3,3,3,1,3,2,2,3,1,1,3,3,1,4,4,3,1,1,1,4,1,1,1,1,1,5,4,4,1,1,1,1,1,4,4,4,3,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,4,2,2,1,1,1,3,1,2,1,1,2,1,1,2,2,1,2,1,3,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,3,1,3,1,1,3,1,2,3,4,3,4,1,4,4,1,4,1,1,3,1,4,1,1,1,3,3,3,3,1,2,1,1,1,2,1,2,3,1,2,1,2,3,1,2,1,1,2,2,1,2,2,1,3,3,3,1,1,1,4,27,3.75,1,3.5,1,74,3,3.16666666666667,2.2,2.5,1.83333333333333,1,2,2.5,3,1.66666666666667,2.75,2.33333333333333,1.33333333333333,2.2,2.83333333333333,2,1.5,1.16666666666667,1,2.5,2.6,2.625,1.66666666666667,3,2.33333333333333,1
"d4d164499c3c15dbe22b9b66965e3aebe7d0fe56ec8189676e8043b67d14eef2",17,1,2,1995,2,0,40,3,4,1,3,1,1,4,1,4,4,1,5,1,1,2,1,1,3,1,1,1,1,1,3,1,1,5,5,5,4,1,1,1,1,1,4,1,3,3,3,3,2,2,4,1,4,1,1,2,2,1,3,3,3,1,1,3,1,1,2,2,1,5,4,4,5,5,5,5,5,5,3,5,3,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,4,4,4,1,3,3,3,3,3,2,3,3,4,4,4,4,1,2,1,1,1,4,1,1,4,4,3,4,1,4,1,3,1,4,4,2,1,1,1,1,3,3,2,3,1,3,NA,1,1,5,1,4,1,1,4,1,5,5,1,5,1,1,2,1,1,1,1,1,1,1,1,2,1,1,5,4,5,4,1,1,1,1,1,4,2,4,3,2,1,1,1,4,1,4,1,1,4,1,1,4,3,1,1,1,3,1,1,1,1,26,5,4.5,5,4,53,1.4,1.33333333333333,1,1.16666666666667,1.16666666666667,1,2.5,3.7,4.25,2.5,3.75,3.33333333333333,1,1.1,1.16666666666667,1,1,1,1,1.5,3.6,4.375,2.5,4,4,1.33333333333333
"d5b44bcaadc844fdf5f650ec3aa0116fe868ed8730b9354fc1801d4319b9f20e",21,1,2,1987,4,0,39,5,4,2,2,1,2,2,1,4,5,1,4,2,1,5,2,1,4,2,4,3,4,2,5,1,3,4,3,4,4,1,2,1,1,4,3,2,2,2,2,4,3,3,3,1,4,2,1,4,2,2,2,2,4,2,2,5,1,2,4,1,1,3,3,2,4,4,1,5,4,2,2,2,1,3,4,4,4,1,1,1,1,2,1,1,1,3,1,1,1,1,2,4,3,2,4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,3,1,1,3,4,2,1,1,2,1,1,1,2,1,1,1,1,1,3,3,1,2,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,2,2,1,1,1,2,3,3,1,3,1,1,1,1,1,4,2,5,1,1,3,2,4,5,2,3,4,1,5,2,1,1,1,4,4,3,2,5,2,1,3,3,5,5,1,4,1,4,4,4,2,2,1,1,2,3,5,2,2,2,5,1,4,3,3,1,3,2,2,1,5,1,1,2,1,34,3.75,3,3.5,1.75,80,2,1.66666666666667,2.8,1,1.83333333333333,1.25,4.5,3.3,3.5,3.5,4,2,2.33333333333333,2.5,1.5,3.2,1.33333333333333,3.16666666666667,1,3.25,3.7,3,3.5,4,2,1.33333333333333
"d6ae4d7023c6434d28272de38c3859c1bbf8f7d9cfcd876f392f6a43228126fc",17,1,2,1978,5,1,35,5,4,1,3,4,2,4,2,4,4,2,4,1,2,2,1,1,3,1,3,2,1,3,2,1,1,3,3,3,3,1,1,2,1,2,3,3,4,3,1,4,3,3,3,1,4,3,2,3,4,2,4,3,2,2,2,4,1,2,2,3,1,3,4,3,4,4,3,4,2,2,3,1,2,5,5,5,4,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,3,1,2,1,1,1,1,2,2,1,1,1,3,2,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,1,3,1,2,1,1,2,1,1,3,1,1,2,2,3,2,1,1,1,1,1,4,1,4,3,1,3,1,3,3,2,4,1,2,2,1,1,3,1,2,1,3,2,1,1,1,3,4,2,3,1,1,1,1,2,1,1,3,3,1,3,3,3,4,1,4,3,1,4,4,1,3,3,1,1,1,4,1,1,1,2,43,4.75,3.5,3.25,2,69,1.9,1.83333333333333,1.8,2.16666666666667,1.83333333333333,1.5,2.25,3.4,3.5,2.33333333333333,3.5,4,1.66666666666667,1.5,1.33333333333333,1.4,1.5,1.66666666666667,1.25,1.75,3,3.625,2.16666666666667,3,3,1
"d84eefa903e8103abc0e688a28a253b9b6a5c76e888df70fd12d07264d79f0bd",3,1,2,1998,4,0,40,5,3,4,5,3,4,2,1,4,4,1,3,5,1,5,4,2,4,4,2,5,2,2,5,2,3,3,2,4,3,1,4,2,4,1,2,4,1,1,2,2,4,4,2,4,2,4,2,4,4,4,2,5,4,4,2,3,1,1,5,2,1,4,4,5,4,5,5,5,5,5,2,3,3,5,5,5,4,1,1,2,3,1,1,1,1,1,1,3,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,3,1,1,3,1,1,3,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,2,1,3,1,2,1,4,1,1,2,1,1,4,1,1,1,1,1,2,4,3,4,1,1,1,3,4,1,4,3,5,3,3,3,2,5,5,2,4,4,2,5,3,2,5,4,1,4,3,3,5,1,2,4,4,5,5,2,4,2,2,1,4,2,3,1,1,4,5,5,5,3,4,4,2,4,4,4,2,2,3,3,3,3,1,2,5,2,23,4.75,4.25,5,3.25,76,2.9,2.16666666666667,3.2,1.83333333333333,4,1.25,4.75,3.1,3,3.16666666666667,3,1.66666666666667,3.66666666666667,3.1,2.33333333333333,2.4,1.83333333333333,3.5,2,5,4.2,4,3.83333333333333,3.5,2.66666666666667,2.66666666666667
"d880f6fbb9fddc535cb4eb4054d00036b453f5e7dcb98bea6bf6a6e9e6418321",31,1,1,1991,3,0,32,5,1,2,3,2,2,2,3,2,2,2,3,1,2,2,4,4,2,1,2,4,2,4,2,1,1,2,2,3,2,2,1,4,1,3,2,2,2,2,1,3,2,2,3,1,2,2,2,3,2,3,2,3,2,1,4,2,3,2,1,4,1,5,5,5,4,1,2,1,1,1,1,3,1,1,2,2,1,1,2,2,1,3,4,3,4,2,2,1,1,1,1,2,1,3,2,3,2,3,1,2,1,1,1,4,1,4,3,4,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,3,4,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,3,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,3,1,1,3,1,1,3,2,4,2,1,4,2,4,5,2,4,2,1,3,2,2,1,2,2,1,4,3,2,1,2,3,2,4,3,2,1,2,2,4,3,2,3,3,2,4,2,2,3,1,3,2,2,4,4,4,4,4,3,2,3,4,1,2,2,2,30,1.5,4.75,1.25,1.5,101,2.5,3.16666666666667,1.8,2.5,1.5,2.5,1.75,2.3,2.25,2.33333333333333,2.25,2,1.33333333333333,1.9,2.33333333333333,2.4,1.66666666666667,1.5,1.75,2,3.6,3.25,3.5,4,3.66666666666667,2
"d8862a21aa7017122355e8ce39cba1f339fc97a9240f227340c8ca4a56a52e01",23,1,2,1965,5,1,39.5,5,4,1,3,1,1,3,1,4,4,1,4,1,1,3,1,1,3,2,1,1,1,1,2,1,2,4,4,4,4,1,1,1,1,1,4,2,4,3,1,4,1,2,3,1,4,1,1,4,3,3,4,3,5,1,1,4,1,1,2,1,1,4,3,3,3,4,1,5,5,3,3,1,1,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,3,1,4,1,1,3,1,3,4,1,3,1,1,4,1,1,2,1,1,1,1,1,4,1,1,3,3,4,3,1,1,1,1,1,3,2,2,3,1,4,2,2,4,1,3,2,1,4,4,1,3,3,4,1,1,4,1,1,2,1,56,4.25,3.25,3.75,2,58,1.1,1,1,1,1,1,2.5,3.7,3.75,3.5,3.75,3.66666666666667,2,1.2,1,1,1,1.33333333333333,1,3,3.5,3.125,2.66666666666667,3.75,2.66666666666667,1.33333333333333
"da7ff4b99219803b7f944b478560e029ee96736ab31797ad04633292802932b1",26,1,2,1989,6,1,37,5,3,2,2,3,1,3,1,3,2,3,3,4,1,4,3,1,4,2,3,4,2,2,4,1,2,2,2,3,2,4,2,2,1,3,1,1,3,1,1,3,4,4,2,2,3,4,2,2,1,2,3,1,2,2,3,1,1,3,2,4,1,1,1,1,2,1,2,2,2,3,5,2,2,1,4,3,2,1,1,1,2,1,1,1,1,2,1,3,1,1,2,2,3,3,4,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,1,4,1,4,1,1,2,1,1,1,3,1,2,1,1,1,1,1,2,4,1,1,3,4,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,4,1,2,2,1,3,1,4,2,1,4,1,2,2,2,1,2,3,2,2,1,1,1,1,1,4,3,1,2,1,1,1,1,1,4,1,3,3,2,3,3,2,3,1,4,2,2,3,2,1,4,2,2,1,1,3,1,3,1,2,32,2.5,1.25,1.75,3,83,2.7,2.33333333333333,2.8,2,2.33333333333333,2.25,3.5,2,2.375,1.83333333333333,1.75,3,1.66666666666667,1.7,1.33333333333333,1.2,1.5,1.5,1.75,1.5,2.6,3.5,2.16666666666667,2.25,3.33333333333333,1.66666666666667
